article,candidate,score,publishedAt
u presidential election drawing nearer nearer world wait see democrat prevail bated breath former president reclaims seat oval office set one landmark election,Donald Trump,0.0772,2024-10-11T16:49:15Z
put transparency lack thereof spotlight,Donald Trump,-0.3182,2024-10-14T17:38:54Z
couple month since promised release medical record public vow former president ha kept problematic variety reason new york time recently reported example,Donald Trump,0.25,2024-10-14T17:38:54Z
key area way ahead say cnn data guru,Donald Trump,0.0,2024-10-14T17:21:56Z
may bouncing back poll race day left u election according latest stats cnn poll forecaster harry enten ton bad news democrat camp coming day starting,Donald Trump,-0.5423,2024-10-14T17:21:56Z
tout election betting market number surge past become bookmaker favorite,Donald Trump,0.4215,2024-10-12T21:10:13Z
tout election betting market number surge past become bookmaker favorite forbes odds winning election got better usa today win presidential election updated betting od,Donald Trump,0.9169,2024-10-12T21:10:13Z
heartbreaking image florida meme us ai alligator goofy riff conservative duped fake helene photo,Donald Trump,-0.836,2024-10-10T21:19:09Z
ai image meme flooding internet hurricane milton hit mocking viral moment hurricane helene prominent bundler got duped ai picture cant believe image seeing coming florida today,Donald Trump,-0.4939,2024-10-10T21:19:09Z
full nuremberg internet recoil stephen miller whip hate maga rally,Donald Trump,-0.5719,2024-10-11T20:40:22Z
former president held rally friday aurora colorado migrant crime pushing viral internet hoax venezuelan gang tren de aragua taken apartment project city charging rent tenant,Donald Trump,-0.6808,2024-10-11T20:40:22Z
colbert im obviously joe biden im,Donald Trump,0.0,2024-10-12T00:15:22Z
vice president sought distance president biden former president late tuesday asked whether potential administration would represent change appearance late show stephen colbert colbert sai,Donald Trump,0.0,2024-10-12T00:15:22Z
ha incredible momentum campaign begin spectacularly implode,Donald Trump,0.34,2024-10-14T13:35:02Z
witnessing surge poll ultimately decide election time hillary clinton enormous lead last several week campaign poll dramatically tightened,Donald Trump,0.0,2024-10-14T13:35:02Z
chance winning landslide according odds poll,Donald Trump,0.6597,2024-10-13T16:53:55Z
month remaining election poll seven battleground state show race within margin error leaving door open either candidate potentially sweep key swing state maintains slim national lead,Donald Trump,-0.6597,2024-10-13T16:53:55Z
reject fox news invite debate late october,Donald Trump,-0.2732,2024-10-10T04:28:42Z
statement fox said second debate would present opportunity candidate make closing argument,Donald Trump,0.0772,2024-10-10T04:28:42Z
warnock wont significant number black men voting,Donald Trump,-0.2057,2024-10-13T14:23:57Z
senator raphael warnock dga said sunday cnns state union black men going vote significant number dana bash said new york time poll released weekend show vice president among,Donald Trump,0.2732,2024-10-13T14:23:57Z
opinion people interviewing,Donald Trump,0.0,2024-10-13T00:26:19Z
barack obama submitted interview three youtube star one wa notable eating cereal bathtub wa moment opened window medium landscape future mainstream medium known w,Donald Trump,0.0,2024-10-13T00:26:19Z
participate allfemale fox news town hall issue impacting woman,Donald Trump,0.0,2024-10-11T19:30:24Z
former president participate allfemale fox news town hall georgia specifically covering issue impacting woman airing october mere week ahead election fox news made announcement friday noting,Donald Trump,0.0,2024-10-11T19:30:24Z
fight pennsylvania county known picking president,Donald Trump,-0.3818,2024-10-09T10:16:00Z
erie pennsylvania reuters command center republican presidential candidate campaign one hotly contested county important election battleground state pennsylvania sits small room stripmall,Donald Trump,-0.2263,2024-10-09T10:16:00Z
take direct swipe border record yet unveils plan use law dismantle migrant gang,Donald Trump,0.0,2024-10-12T12:52:11Z
speaking crowd thousand maga faithful aurora colorado announced brand new illegal migrant operation named town operation aurora target notorious transnational venezuelan criminal gang tren de aragua,Donald Trump,-0.7906,2024-10-12T12:52:11Z
commit mistake medium blitz like,Donald Trump,0.3182,2024-10-10T13:49:02Z
ha gone medium blitz week waited month president biden dropped race conduct first significant interview,Donald Trump,0.4939,2024-10-10T13:49:02Z
nbcs kornacki gender gap favor new poll men woman,Donald Trump,0.4019,2024-10-13T13:25:13Z
nbc election analyst steve kornacki look result new round poll nbc news surprisingly gender gap among registered voter polled favor sunday morning meet press poll ste,Donald Trump,0.5994,2024-10-13T13:25:13Z
election tilt toward suspicion grow poll may masking true size lead,Donald Trump,0.0516,2024-10-11T13:05:33Z
string poll legacy outfit ha pointed shift toward former president major battleground state vice president maintains national lead analyst see critical disconnect state nat,Donald Trump,-0.3818,2024-10-11T13:05:33Z
catalyst losing total confidence billionaire investor donor bill ackman tear bidenharris dems,Donald Trump,0.1779,2024-10-13T14:51:20Z
billionaire investor bill ackman ripped bidenharris administration friday posting x formerly known twitter catalyst losing total confidence democratic party ackman formally endorsed republican presidential nominee,Donald Trump,0.6597,2024-10-13T14:51:20Z
stark divide voting right npr bias,Donald Trump,-0.1027,2024-10-14T20:15:31Z
future voting right u fall ballot two major party candidate president offering two starkly different path vice president democratic nominee calling strengthening legal protection raci,Donald Trump,0.7506,2024-10-14T20:15:31Z
call father ivf allwomen town hall fox news,Donald Trump,0.0,2024-10-16T19:39:07Z
former president sat fox news faulkner tuesday night front allfemale audience cummings georgia,Donald Trump,0.0,2024-10-16T19:39:07Z
promise ban transgender people participating sport reelected,Donald Trump,-0.3182,2024-10-16T22:20:05Z
former president promised singlehandedly ban transgender athlete participating high school college professional sport reelected fox news town hall faulkner georgia tuesday aired,Donald Trump,-0.2732,2024-10-16T22:20:05Z
gain momentum election handle political disagreement,Donald Trump,0.2263,2024-10-16T12:06:49Z
new npr data show former president edging vice president race white house full list tip handle political disagreement destress,Donald Trump,-0.3612,2024-10-16T12:06:49Z
breitbart business digest wall street side main street side,Donald Trump,0.0,2024-10-16T00:13:36Z
tariff popular commanding majority american votersand extremely unpopular among wall street economist post breitbart business digest wall street side main street side appeared first breitbart,Donald Trump,0.4215,2024-10-16T00:13:36Z
chance winning election highest since julyoddsmaker,Donald Trump,0.6597,2024-10-16T14:41:28Z
come poll shown gap narrowing,Donald Trump,0.0,2024-10-16T14:41:28Z
brain gone rambling answer fox town hall startle critic,Donald Trump,-0.5267,2024-10-16T17:44:20Z
former president wednesday town hall appearance fox news rambled incoherently asked would lower price baconafter fox news faulkner asked price meat called th,Donald Trump,-0.296,2024-10-16T17:44:20Z
fox news brings spox ian sam back air less hour raged appearance,Donald Trump,-0.4062,2024-10-16T15:03:45Z
campaign spokesman ian sam joined dana perino interview shortly raged samss appearance fox news post fox news brings spox ian sam back air less hour raged appearance fi,Donald Trump,-0.7184,2024-10-16T15:03:45Z
call father ivf double enemy within remark town hall abc news,Donald Trump,-0.5423,2024-10-16T21:45:01Z
abc news call father ivf double enemy within remark town hall also doubled enemy within comment republican presidential nominee former president speaks break fo,Donald Trump,-0.7906,2024-10-16T21:45:01Z
pledge keep men womens sport gon na let happen,Donald Trump,0.0,2024-10-16T18:54:09Z
former president pledged wednesday keep transidentifying men womens sport elected november moment came fox news town hall georgia woman voter moderated faulkner host faulkner focus,Donald Trump,0.0,2024-10-16T18:54:09Z
u business leader want stability chaos reid hoffmanbloomberg,Donald Trump,-0.5267,2024-10-16T11:05:00Z
reid hoffman bloomberg u business leader want stability chaos inflation tamed unemployment low republican candidate policy could reverse achievement former president kind,Donald Trump,-0.6124,2024-10-16T11:05:00Z
u prison offered genderaffirming care wa president,Donald Trump,-0.0258,2024-10-16T19:00:03Z
campaign ad released former president j battleground state slam vice president supporting taxpayerfunded,Donald Trump,-0.34,2024-10-16T19:00:03Z
im father ivf,Donald Trump,0.0,2024-10-16T19:50:00Z
speaking front allfemale audience tuesday town hall event georgia declared father ivf former president told fox news moderator faulkner republican really party ivf alcom,Donald Trump,0.4576,2024-10-16T19:50:00Z
agrees charlamagne tha god assessment campaign fascism,Donald Trump,0.4404,2024-10-16T01:37:10Z
campaign fascism cant say charlamagne askedyes say harries replied,Donald Trump,0.0,2024-10-16T01:37:10Z
say black latino supporter need head examined echoing frequent barb,Donald Trump,0.2732,2024-10-16T12:50:40Z
former president ha directed head examined message democrati voter several different demographic group,Donald Trump,0.34,2024-10-16T12:50:40Z
win election newsweek reader verdict,Donald Trump,0.6597,2024-10-16T14:18:15Z
day left election day voter final say want next president united state candidate appear locked dead heat race toward white house according latest nbc new,Donald Trump,-0.296,2024-10-16T14:18:15Z
border agent reveal league table gang plague america,Donald Trump,0.0,2024-10-16T17:21:15Z
bidenharris administration catching fewer international criminal gang member compared previous year former president newsweek spoke expert intricate detail cbp data give breakdown n,Donald Trump,-0.4215,2024-10-16T17:21:15Z
dogecoin top victory trade say investment firm ceo,Donald Trump,0.2023,2024-10-16T20:00:36Z
leading figure crypto sector highlighted dogecoin potential top beneficiary victory upcoming u election andrew kang founder ceo mechanism capital took x express insight matter one,Donald Trump,0.6124,2024-10-16T20:00:36Z
